,OLDID,VILLAGE,AREA,Type,LatGRS,LongGRS,Y_LO,X_LO,ORTHOH,lzon,SURVREC
9178,U166,,2621,BPILL,-26.82687097222222,21.383986805555555,-38217.0,2968213.21,1000.0,21.0,
9179,U167,,2621,BPILL,-26.82828361111111,21.38150813888889,-37970.13,2968368.99,1000.0,21.0,
9180,U168,,2621,BPILL,-26.830601666666663,21.37560125,-37382.18,2968624.08,1000.0,21.0,
9181,U169,,2621,BPILL,-26.82961727777778,21.37202988888889,-37027.49,2968513.96,1000.0,21.0,
9182,U17,,2621,BPILL,-26.666422,21.935731611111112,-93197.45,2950719.52,1000.0,21.0,
9183,U170,,2621,BPILL,-26.83012352777778,21.36558875,-36387.04,2968568.19,1000.0,21.0,
9184,U171,,2621,BPILL,-26.829161444444445,21.35735155555556,-35568.52,2968459.25,1000.0,21.0,
9185,U172,,2621,BPILL,-26.827155472222223,21.35101275,-34939.02,2968235.22,1000.0,21.0,
9186,U173,,2621,BPILL,-26.82534808333333,21.344285777777777,-34270.85,2968033.12,1000.0,21.0,
9187,U174,,2621,BPILL,-26.824896694444444,21.337322333333333,-33578.75,2967981.24,1000.0,21.0,
9188,U175,,2621,BPILL,-26.82560525,21.332143722222224,-33063.74,2968058.39,1000.0,21.0,
9189,U176,,2621,BPILL,-26.82851527777778,21.328137416666667,-32664.64,2968379.79,1000.0,21.0,
9190,U177,,2621,BPILL,-26.83207997222222,21.32550022222222,-32401.47,2968774.09,1000.0,21.0,
9191,U178,,2621,BPILL,-26.83500186111111,21.32289736111111,-32141.91,2969097.18,1000.0,21.0,
9192,U179,,2621,BPILL,-26.83824936111111,21.320469305555555,-31899.65,2969456.4,1000.0,21.0,
9193,U18,,2621,BPILL,-26.666415333333333,21.93242463888889,-92868.23,2950716.37,1000.0,21.0,
9194,U180,,2621,BPILL,-26.84138783333333,21.31671652777778,-31525.76,2969803.21,1000.0,21.0,
9195,U181,,2621,BPILL,-26.844188805555557,21.312650722222223,-31120.87,2970112.56,1000.0,21.0,
9196,U182,,2621,BPILL,-26.846690888888887,21.30781783333333,-30639.84,2970388.62,1000.0,21.0,
9197,U183,,2621,BPILL,-26.848625694444443,21.302596333333334,-30120.36,2970601.75,1000.0,21.0,
9198,U184,,2621,BPILL,-26.84933722222222,21.29777019444445,-29640.51,2970679.45,1000.0,21.0,
9199,U185,,2621,BPILL,-26.84932886111111,21.293013277777774,-29167.73,2970677.42,1000.0,21.0,
9200,U186,,2621,BPILL,-26.848869416666663,21.28855,-28724.25,2970625.49,1000.0,21.0,
9201,U187,,2621,BPILL,-26.846877555555555,21.284974166666668,-28369.35,2970403.98,1000.0,21.0,
9202,U188,,2621,BPILL,-26.842628694444443,21.279808638888888,-27856.99,2969932.05,1000.0,21.0,
9203,U189,,2621,BPILL,-26.83863025,21.27442611111111,-27322.96,2969487.84,1000.0,21.0,
9204,U19,,2621,BPILL,-26.66483672222222,21.929155222222224,-92544.02,2950539.07,1000.0,21.0,
9205,U190,,2621,BPILL,-26.837382805555556,21.269835805555555,-26866.99,2969348.64,1000.0,21.0,
9206,U191,,2621,BPILL,-26.837341666666667,21.264351722222223,-26321.89,2969342.93,1000.0,21.0,
9207,U192,,2621,BPILL,-26.83873511111111,21.259120111111116,-25801.56,2969496.25,1000.0,21.0,
9208,U193,,2621,BPILL,-26.84028333333333,21.255573305555554,-25448.67,2969667.08,1000.0,21.0,
9209,U194,,2621,BPILL,-26.845406055555557,21.248983194444445,-24792.52,2970233.38,1000.0,21.0,
9210,U195,,2621,BPILL,-26.84610575,21.24466088888889,-24362.77,2970310.07,1000.0,21.0,
9211,U196,,2621,BPILL,-26.845918277777777,21.24121488888889,-24020.31,2970288.64,1000.0,21.0,
9212,U197,,2621,BPILL,-26.84475083333333,21.236728333333332,-23574.63,2970158.44,1000.0,21.0,
9213,U198,,2621,BPILL,-26.843657,21.231898138888887,-23094.77,2970036.35,1000.0,21.0,
9214,U199,,2621,BPILL,-26.84316508333333,21.22638086111111,-22546.49,2969980.85,1000.0,21.0,
9215,U2,,2621,BPILL,-26.648154666666667,21.99640988888889,-99254.1,2948741.1,1000.0,21.0,
9216,U20,,2621,BPILL,-26.664721055555557,21.92643030555556,-92272.83,2950524.28,1000.0,21.0,
9217,U200,,2621,BPILL,-26.843604916666667,21.222102888888887,-22121.2,2970028.83,1000.0,21.0,
9218,U201,,2621,BPILL,-26.845062888888886,21.21726627777777,-21640.2,2970189.54,1000.0,21.0,
9219,U202,,2621,BPILL,-26.846729416666665,21.212747,-21190.71,2970373.43,1000.0,21.0,
9220,U203,,2621,BPILL,-26.847944138888888,21.20793436111111,-20712.16,2970507.23,1000.0,21.0,
9221,U204,,2621,BPILL,-26.84997236111111,21.19894619444445,-19818.48,2970730.52,1000.0,21.0,
9222,U205,,2621,BPILL,-26.85341825,21.191974694444443,-19125.02,2971111.26,1000.0,21.0,
9223,U206,,2621,BPILL,-26.857644805555555,21.18727983333333,-18657.73,2971578.87,1000.0,21.0,
9224,U207,,2621,BPILL,-26.86019688888889,21.184486555555555,-18379.72,2971861.24,1000.0,21.0,
9225,U208,,2621,BPILL,-26.86287391666667,21.182073444444445,-18139.48,2972157.51,1000.0,21.0,
9226,U209,,2621,BPILL,-26.866458833333336,21.17735205555556,-17669.73,2972554.06,1000.0,21.0,
9227,U21,,2621,BPILL,-26.66588625,21.92279380555556,-91909.86,2950650.77,1000.0,21.0,
9228,U210,,2621,BPILL,-26.86864322222222,21.16926175,-16865.45,2972794.99,1000.0,21.0,
9229,U211,,2621,BPILL,-26.867420722222224,21.16171261111111,-16115.46,2972658.55,1000.0,21.0,
9230,U212,,2621,BPILL,-26.867218861111112,21.154972916666665,-15445.75,2972635.34,1000.0,21.0,
9231,U213,,2621,BPILL,-26.869477222222223,21.14868647222222,-14820.76,2972884.82,1000.0,21.0,
9232,U214,,2621,BPILL,-26.87104275,21.14397561111111,-14352.44,2973057.74,1000.0,21.0,
9233,U215,,2621,BPILL,-26.87279269444445,21.138600694444445,-13818.13,2973251.04,1000.0,21.0,
9234,U216,,2621,BPILL,-26.8737705,21.13392636111111,-13353.54,2973358.88,1000.0,21.0,
9235,U217,,2621,BPILL,-26.87209261111111,21.128456888888888,-12810.25,2973172.4,1000.0,21.0,
9236,U218,,2621,BPILL,-26.868845027777777,21.12385736111111,-12353.56,2972812.1,1000.0,21.0,
9237,U219,,2621,BPILL,-26.86408255555556,21.119416611111117,-11912.78,2972283.98,1000.0,21.0,
9238,U22,,2621,BPILL,-26.66676302777778,21.918058416666668,-91437.73,2950744.52,1000.0,21.0,
9239,U220,,2621,BPILL,-26.85945777777778,21.11568666666667,-11542.59,2971771.2,1000.0,21.0,
9240,U221,,2621,BPILL,-26.857677666666667,21.11052838888889,-11030.14,2971573.5,1000.0,21.0,
9241,U222,,2621,BPILL,-26.857026222222224,21.105635777777778,-10543.97,2971500.9,1000.0,21.0,
9242,U223,,2621,BPILL,-26.856528333333333,21.098031944444443,-9788.34,2971445.12,1000.0,21.0,
9243,U224,,2621,BPILL,-26.85454780555556,21.091872416666664,-9176.36,2971225.21,1000.0,21.0,
9244,U225,,2621,BPILL,-26.849631305555555,21.083052916666663,-8300.21,2970679.84,1000.0,21.0,
9245,U226,,2621,BPILL,-26.848396722222223,21.078406972222226,-7838.55,2970542.75,1000.0,21.0,
9246,U227,,2621,BPILL,-26.84832461111111,21.075152916666667,-7515.14,2970534.56,1000.0,21.0,
9247,U228,,2621,BPILL,-26.848402138888886,21.071502638888887,-7152.34,2970542.94,1000.0,21.0,
9248,U229,,2621,BPILL,-26.85022466666667,21.06621669444445,-6626.87,2970744.59,1000.0,21.0,
9249,U23,,2621,BPILL,-26.668027277777774,21.913108277777777,-90943.92,2950881.07,1000.0,21.0,
9250,U230,,2621,BPILL,-26.851613694444445,21.0603405,-6042.78,2970898.2,1000.0,21.0,
9251,U231,,2621,BPILL,-26.84904461111111,21.051314861111116,-5145.88,2970613.139,1000.0,21.0,
9252,U232,,2621,BPILL,-26.846561972222226,21.041672694444447,-4187.66,2970337.7,1000.0,21.0,
9253,U233,,2621,BPILL,-26.84694572222222,21.03790925,-3813.6,2970380.1,1000.0,21.0,
9254,U234,,2621,BPILL,-26.846570027777776,21.03252113888889,-3278.09,2970338.319,1000.0,21.0,
9255,U235,,2621,BPILL,-26.847594444444443,21.02675875,-2705.34,2970451.69,1000.0,21.0,
9256,U236,,2621,BPILL,-26.84746297222222,21.021580083333333,-2190.64,2970437.02,1000.0,21.0,
9257,U237,,2621,BPILL,-26.84766388888889,21.01643175,-1678.95,2970459.2,1000.0,21.0,
9258,U238,,2621,BPILL,-26.84661011111111,21.011167166666667,-1155.72,2970342.38,1000.0,21.0,
9259,U239,,2621,BPILL,-26.844752666666665,21.00731311111111,-772.68,2970136.54,1000.0,21.0,
9260,U24,,2621,BPILL,-26.668582861111112,21.90932252777777,-90566.6,2950939.94,1000.0,21.0,
9261,U240,,2621,BPILL,-26.84005322222222,21.00233738888889,-278.15,2969615.81,1000.0,21.0,
9262,U25,,2621,BPILL,-26.66964069444445,21.905549277777776,-90190.13,2951054.48,1000.0,21.0,
9263,U26,,2621,BPILL,-26.670079194444444,21.90286958333333,-89923.02,2951101.18,1000.0,21.0,
9264,U27,,2621,BPILL,-26.669300694444445,21.898555833333333,-89494.19,2951011.88,1000.0,21.0,
9265,U28,,2621,BPILL,-26.668922527777777,21.8939845,-89039.4,2950966.78,1000.0,21.0,
9266,U29,,2621,BPILL,-26.669182527777775,21.891260694444444,-88768.04,2950993.69,1000.0,21.0,
9267,U3,,2621,BPILL,-26.64918658333333,21.992190416666663,-98833.07,2948852.17,1000.0,21.0,
9268,U30,,2621,BPILL,-26.67005616666667,21.88880863888889,-88523.26,2951088.79,1000.0,21.0,
9269,U31,,2621,BPILL,-26.670681444444444,21.883495472222226,-87993.85,2951154.4,1000.0,21.0,
9270,U32,,2621,BPILL,-26.670262444444447,21.880167111111117,-87662.83,2951105.68,1000.0,21.0,
9271,U33,,2621,BPILL,-26.66974475,21.87766852777778,-87414.49,2951046.6,1000.0,21.0,
9272,U34,,2621,BPILL,-26.669387222222223,21.87215794444445,-86866.18,2951003.22,1000.0,21.0,
9273,U35,,2621,BPILL,-26.669154,21.868452166666668,-86497.44,2950974.86,1000.0,21.0,
9274,U36,,2621,BPILL,-26.667541944444444,21.86191663888889,-85848.03,2950791.82,1000.0,21.0,
9275,U37,,2621,BPILL,-26.666850583333336,21.85781905555556,-85440.62,2950712.46,1000.0,21.0,
9276,U38,,2621,BPILL,-26.66542233333333,21.853459166666667,-85007.64,2950551.29,1000.0,21.0,
9277,U39,,2621,BPILL,-26.665083416666665,21.850714250000003,-84734.62,2950511.91,1000.0,21.0,
9278,U4,,2621,BPILL,-26.64965519444445,21.989399472222225,-98554.77,2948901.94,1000.0,21.0,
9279,U40,,2621,BPILL,-26.66442888888889,21.84796547222222,-84461.45,2950437.56,1000.0,21.0,
9280,U41,,2621,BPILL,-26.66390025,21.84432508333333,-84099.42,2950376.58,1000.0,21.0,
9281,U42,,2621,BPILL,-26.664547305555555,21.841321444444443,-83799.92,2950446.3,1000.0,21.0,
9282,U43,,2621,BPILL,-26.664065,21.83977225,-83646.04,2950391.84,1000.0,21.0,
9283,U44,,2621,BPILL,-26.66495663888889,21.83917719444444,-83586.15,2950490.25,1000.0,21.0,
9284,U45,,2621,BPILL,-26.662086777777777,21.8349175,-83164.16,2950169.47,1000.0,21.0,
9285,U46,,2621,BPILL,-26.659801944444443,21.83032344444445,-82708.44,2949913.31,1000.0,21.0,
9286,U47,,2621,BPILL,-26.659745444444443,21.827946055555557,-82471.79,2949905.51,1000.0,21.0,
9287,U48,,2621,BPILL,-26.65978722222222,21.823605,-82039.57,2949907.34,1000.0,21.0,
9288,U49,,2621,BPILL,-26.661474555555557,21.821038694444443,-81782.87,2950092.66,1000.0,21.0,
9289,U5,,2621,BPILL,-26.649898194444443,21.985395333333333,-98155.87,2948925.78,1000.0,21.0,
9290,U50,,2621,BPILL,-26.663042305555557,21.81857686111111,-81536.66,2950264.8,1000.0,21.0,
9291,U51,,2621,BPILL,-26.667257222222226,21.81277091666667,-80955.67,2950728.14,1000.0,21.0,
9292,U52,,2621,BPILL,-26.670509777777777,21.808281972222225,-80506.5,2951085.7,1000.0,21.0,
9293,U53,,2621,BPILL,-26.67159838888889,21.80186430555556,-79866.87,2951202.29,1000.0,21.0,
9294,U54,,2621,BPILL,-26.67279461111111,21.79477552777778,-79160.37,2951330.42,1000.0,21.0,
9295,U55,,2621,BPILL,-26.67603102777778,21.78755658333333,-78439.53,2951684.57,1000.0,21.0,
9296,U56,,2621,BPILL,-26.68174644444445,21.7809145,-77774.47,2952313.8,1000.0,21.0,
9297,U57,,2621,BPILL,-26.689674027777777,21.77172694444444,-76854.63,2953186.65,1000.0,21.0,
9298,U58,,2621,BPILL,-26.69530347222222,21.76926608333333,-76605.93,2953808.94,1000.0,21.0,
9299,U59,,2621,BPILL,-26.704343833333333,21.77060833333333,-76733.46,2954811.47,1000.0,21.0,
9300,U6,,2621,BPILL,-26.652386027777776,21.979821027777778,-97598.72,2949197.18,1000.0,21.0,
9301,U60,,2621,BPILL,-26.70805425,21.774675916666663,-77135.76,2955225.06,1000.0,21.0,
9302,U61,,2621,BPILL,-26.716328916666665,21.78399277777778,-78057.29,2956147.62,1000.0,21.0,
9303,U62,,2621,BPILL,-26.722288527777778,21.787670416666668,-78419.16,2956810.24,1000.0,21.0,
9304,U63,,2621,BPILL,-26.729331,21.78707,-78354.59,2957590.22,1000.0,21.0,
9305,U64,,2621,BPILL,-26.739128472222223,21.786223861111115,-78263.69,2958675.32,1000.0,21.0,
9306,U65,,2621,BPILL,-26.74707905555556,21.784944000000003,-78130.92,2959555.51,1000.0,21.0,
9307,U66,,2621,BPILL,-26.750216527777777,21.784795472222225,-78114.0,2959903.07,1000.0,21.0,
9308,U67,,2621,BPILL,-26.75816111111111,21.78749105555556,-78376.7,2960785.04,1000.0,21.0,
9309,U68,,2621,BPILL,-26.761837361111112,21.78985030555556,-78608.85,2961193.85,1000.0,21.0,
9310,U69,,2621,BPILL,-26.770800527777777,21.793530472222223,-78968.71,2962189.31,1000.0,21.0,
9311,U7,,2621,BPILL,-26.65444363888889,21.97675422222222,-97291.62,2949422.84,1000.0,21.0,
9312,U70,,2621,BPILL,-26.775673388888887,21.79216419444445,-78829.45,2962728.41,1000.0,21.0,
9313,U71,,2621,BPILL,-26.78034708333333,21.788058944444447,-78417.94,2963243.75,1000.0,21.0,
9314,U72,,2621,BPILL,-26.785069,21.783930361111118,-78004.11,2963764.43,1000.0,21.0,
9315,U73,,2621,BPILL,-26.792076,21.78222813888889,-77830.04,2964539.81,1000.0,21.0,
9316,U74,,2621,BPILL,-26.795520972222224,21.78229672222222,-77834.51,2964921.58,1000.0,21.0,
9317,U75,,2621,BPILL,-26.799866472222224,21.78194836111111,-77796.9,2965402.88,1000.0,21.0,
9318,U76,,2621,BPILL,-26.80249427777778,21.781019416666663,-77702.74,2965693.49,1000.0,21.0,
9319,U77,,2621,BPILL,-26.801772916666668,21.77581136111111,-77185.37,2965610.38,1000.0,21.0,
9320,U78,,2621,BPILL,-26.80299711111111,21.771719666666662,-76777.69,2965743.55,1000.0,21.0,
9321,U79,,2621,BPILL,-26.805337583333333,21.769580666666663,-76563.43,2966001.6,1000.0,21.0,
9322,U8,,2621,BPILL,-26.658785,21.970571055555556,-96672.33,2949899.2,1000.0,21.0,
9323,U80,,2621,BPILL,-26.808679,21.76758269444444,-76362.53,2966370.65,1000.0,21.0,
9324,U81,,2621,BPILL,-26.812074777777777,21.76420708333333,-76024.63,2966744.9,1000.0,21.0,
9325,U82,,2621,BPILL,-26.81725561111111,21.75650130555556,-75255.06,2967314.38,1000.0,21.0,
9326,U83,,2621,BPILL,-26.819163472222225,21.752709888888887,-74876.86,2967523.54,1000.0,21.0,
9327,U84,,2621,BPILL,-26.821200472222223,21.748659472222226,-74472.84,2967746.87,1000.0,21.0,
9328,U85,,2621,BPILL,-26.824176527777777,21.743086222222225,-73916.83,2968073.38,1000.0,21.0,
9329,U86,,2621,BPILL,-26.826215055555554,21.74008844444445,-73617.49,2968297.52,1000.0,21.0,
9330,U87,,2621,BPILL,-26.82990486111111,21.73481758333333,-73091.13,2968703.33,1000.0,21.0,
9331,U88,,2621,BPILL,-26.83379111111111,21.72983483333333,-72593.32,2969131.09,1000.0,21.0,
9332,U89,,2621,BPILL,-26.837962916666665,21.725372083333333,-72147.05,2969590.81,1000.0,21.0,
9333,U9,,2621,BPILL,-26.66143138888889,21.966018138888888,-96216.81,2950189.0,1000.0,21.0,
9334,U90,,2621,BPILL,-26.84058038888889,21.72240958333333,-71850.92,2969879.16,1000.0,21.0,
9335,U91,,2621,BPILL,-26.84687483333333,21.71448072222222,-71058.86,2970572.159,1000.0,21.0,
9336,U92,,2621,BPILL,-26.851282833333336,21.70896997222222,-70508.39,2971057.52,1000.0,21.0,
9337,U93,,2621,BPILL,-26.85416480555556,21.70619405555556,-70230.71,2971375.32,1000.0,21.0,
9338,U94,,2621,BPILL,-26.85761202777778,21.702942666666665,-69905.44,2971755.5,1000.0,21.0,
9339,U95,,2621,BPILL,-26.859839166666667,21.698572055555555,-69469.71,2971999.88,1000.0,21.0,
9340,U96,,2621,BPILL,-26.86116283333333,21.69440238888889,-69054.51,2972144.27,1000.0,21.0,
9341,U97,,2621,BPILL,-26.85992488888889,21.69094730555556,-68711.89,2972005.22,1000.0,21.0,
9342,U98,,2621,BPILL,-26.85580202777778,21.68530283333333,-68153.4,2971545.33,1000.0,21.0,
9343,U99,,2621,BPILL,-26.85425655555556,21.681027583333336,-67729.42,2971371.79,1000.0,21.0,
9344,V1,,2620,BPILL,-26.835329555555557,20.997069555555555,245.46,2969092.419,1000.0,21.0,
9345,V10,,2620,BPILL,-26.814057527777777,20.946877722222226,5235.48,2966736.51,1000.0,21.0,
9346,V11,,2620,BPILL,-26.812540861111117,20.941774388888888,5742.92,2966568.68,1000.0,21.0,
9347,V12,,2620,BPILL,-26.81107088888889,20.937768916666663,6141.22,2966405.99,1000.0,21.0,
9348,V13,,2620,BPILL,-26.808129333333333,20.93227925,6687.18,2966080.34,1000.0,21.0,
9349,V14,,2620,BPILL,-26.80593575,20.92758211111111,7154.32,2965837.54,1000.0,21.0,
9350,V15,,2620,BPILL,-26.80527925,20.92495605555556,7415.46,2965764.95,1000.0,21.0,
9351,V16,,2620,BPILL,-26.80187708333333,20.9195525,7952.95,2965388.31,1000.0,21.0,
9352,V17,,2620,BPILL,-26.79908591666667,20.91315958333333,8588.8,2965079.46,1000.0,21.0,
9353,V18,,2620,BPILL,-26.79743433333333,20.909129555555555,8989.64,2964896.74,1000.0,21.0,
9354,V19,,2620,BPILL,-26.796787361111114,20.904869916666662,9413.24,2964825.36,1000.0,21.0,
9355,V2,,2620,BPILL,-26.830634805555555,20.99188733333333,760.6,2968572.25,1000.0,21.0,
9356,V20,,2620,BPILL,-26.79619730555556,20.89884772222222,10012.1,2964760.44,1000.0,21.0,
9357,V21,,2620,BPILL,-26.797139361111117,20.892206138888888,10672.41,2964865.36,1000.0,21.0,
9358,V22,,2620,BPILL,-26.79710013888889,20.885514138888887,11337.82,2964861.59,1000.0,21.0,
9359,V23,,2620,BPILL,-26.79918716666667,20.88104566666667,11781.92,2965093.24,1000.0,21.0,
9360,V24,,2620,BPILL,-26.80202555555556,20.875509222222224,12332.11,2965408.26,1000.0,21.0,
9361,V25,,2620,BPILL,-26.804088333333333,20.870807166666665,12799.4,2965637.28,1000.0,21.0,
9362,V26,,2620,BPILL,-26.807516444444445,20.86591233333333,13285.68,2966017.62,1000.0,21.0,
9363,V27,,2620,BPILL,-26.810298972222224,20.860800833333336,13793.55,2966326.469,1000.0,21.0,
9364,V28,,2620,BPILL,-26.812685861111117,20.856446,14226.22,2966591.42,1000.0,21.0,
9365,V29,,2620,BPILL,-26.816015333333333,20.851609250000003,14706.66,2966960.88,1000.0,21.0,
9366,V3,,2620,BPILL,-26.824703916666667,20.98564388888889,1381.29,2967915.15,1000.0,21.0,
9367,V30,,2620,BPILL,-26.81872419444445,20.84420872222222,15442.03,2967261.9,1000.0,21.0,
9368,V31,,2620,BPILL,-26.81833680555556,20.838833166666664,15976.49,2967219.64,1000.0,21.0,
9369,V32,,2620,BPILL,-26.817847222222223,20.82979047222222,16875.54,2967166.56,1000.0,21.0,
9370,V33,,2620,BPILL,-26.81825413888889,20.824267166666665,17424.58,2967212.39,1000.0,21.0,
9371,V34,,2620,BPILL,-26.81964533333333,20.820273416666662,17821.4,2967367.09,1000.0,21.0,
9372,V35,,2620,BPILL,-26.822519222222223,20.818023083333333,18044.66,2967685.84,1000.0,21.0,
9373,V36,,2620,BPILL,-26.82629,20.817790972222223,18067.14,2968103.68,1000.0,21.0,
9374,V37,,2620,BPILL,-26.831041444444445,20.81905025,17941.21,2968629.97,1000.0,21.0,
9375,V38,,2620,BPILL,-26.838031527777776,20.81903447222222,17941.68,2969404.49,1000.0,21.0,
9376,V39,,2620,BPILL,-26.841369944444445,20.817208166666667,18122.68,2969774.65,1000.0,21.0,
9377,V4,,2620,BPILL,-26.818228472222224,20.98159133333333,1784.25,2967197.71,1000.0,21.0,
9378,V40,,2620,BPILL,-26.84342136111111,20.813540944444444,18486.85,2970002.48,1000.0,21.0,
9379,V41,,2620,BPILL,-26.843129444444443,20.807811361111117,19056.38,2969970.98,1000.0,21.0,
9380,V42,,2620,BPILL,-26.842536527777774,20.803095944444443,19525.16,2969906.0,1000.0,21.0,
9381,V43,,2620,BPILL,-26.8409925,20.798177861111117,20014.26,2969735.68,1000.0,21.0,
9382,V44,,2620,BPILL,-26.840198388888886,20.79385080555556,20444.49,2969648.38,1000.0,21.0,
9383,V45,,2620,BPILL,-26.840765333333334,20.78977763888889,20849.24,2969711.86,1000.0,21.0,
9384,V46,,2620,BPILL,-26.84189636111111,20.78657588888889,21167.27,2969837.71,1000.0,21.0,
9385,V47,,2620,BPILL,-26.84636872222222,20.78286719444444,21535.05,2970333.88,1000.0,21.0,
9386,V48,,2620,BPILL,-26.851691416666668,20.77927286111111,21891.27,2970924.26,1000.0,21.0,
9387,V49,,2620,BPILL,-26.854658166666667,20.77611136111111,22204.9,2971253.53,1000.0,21.0,
9388,V5,,2620,BPILL,-26.811263944444445,20.977704055555552,2170.83,2966426.09,1000.0,21.0,
9389,V50,,2620,BPILL,-26.859350083333336,20.773706194444443,22443.01,2971773.83,1000.0,21.0,
9390,V51,,2620,BPILL,-26.86320525,20.76895352777778,22914.55,2972201.84,1000.0,21.0,
9391,V52,,2620,BPILL,-26.866323611111117,20.763644888888887,23441.46,2972548.33,1000.0,21.0,
9392,V53,,2620,BPILL,-26.86725402777778,20.757185027777776,24083.2,2972652.63,1000.0,21.0,
9393,V54,,2620,BPILL,-26.866756083333332,20.750353722222226,24762.15,2972598.77,1000.0,21.0,
9394,V55,,2620,BPILL,-26.86545761111111,20.740175833333332,25773.85,2972456.92,1000.0,21.0,
9395,V56,,2620,BPILL,-26.866109416666667,20.728814277777776,26902.74,2972531.5,1000.0,21.0,
9396,V57,,2620,BPILL,-26.86779980555556,20.721045277777776,27674.36,2972720.47,1000.0,21.0,
9397,V58,,2620,BPILL,-26.870083611111117,20.714823638888888,28292.05,2972974.89,1000.0,21.0,
9398,V59,,2620,BPILL,-26.874613416666666,20.708908,28878.74,2973478.14,1000.0,21.0,
9399,V6,,2620,BPILL,-26.80727016666667,20.972181916666663,2719.94,2965983.68,1000.0,21.0,
9400,V60,,2620,BPILL,-26.879211027777774,20.706983138888887,29068.83,2973988.01,1000.0,21.0,
9401,V61,,2620,BPILL,-26.88480413888889,20.705512111111112,29213.56,2974608.08,1000.0,21.0,
9402,V62,,2620,BPILL,-26.895629444444445,20.70065563888889,29693.26,2975808.69,1000.0,21.0,
9403,V63,,2620,BPILL,-26.89940730555556,20.697797444444443,29976.22,2976227.96,1000.0,21.0,
9404,V64,,2620,BPILL,-26.90437572222222,20.691095611111116,30640.67,2976780.08,1000.0,21.0,
9405,V65,,2620,BPILL,-26.907295666666663,20.68560780555556,31185.03,2977104.96,1000.0,21.0,
9406,V7,,2620,BPILL,-26.806138444444446,20.967956583333333,3140.07,2965858.38,1000.0,21.0,
9407,V8,,2620,BPILL,-26.806709611111117,20.962109694444443,3721.38,2965921.82,1000.0,21.0,
9408,V9,,2620,BPILL,-26.812056,20.953381333333333,4588.98,2966514.49,1000.0,21.0,
9409,WRM1,WERDA,2523,RM,-25.270293638888887,23.278822583333334,-28126.762,2795733.208,1018.58,23.0,1041
9410,WRM10,WERDA,2523,RM,-25.287268611111116,23.334472972222223,-33727.705,2797626.517,1016.66,23.0,1041
9411,WRM2,WERDA,2523,RM,-25.27009522222222,23.275147472222223,-27756.616,2795710.462,1023.65,23.0,1041
9412,WRM3,WERDA,2523,RM,-25.26632758333333,23.27432836111111,-27674.963,2795292.919,1020.09,23.0,1041
9413,WRM3A,WERDA,2523,RM,-25.26256672222222,23.27569461111111,-27813.445,2794876.582,1021.54,23.0,1041
